"","participant","market_center","date","ticker","order_type","order_size","total_orders","total_shrs","cancelled_shrs","mc_exec_shrs","away_exec_shrs","shrs_0to9sec","shrs_10to29sec","shrs_30to59sec","shrs_60to299sec","shrs_5to30min","avg_realzd_spread","avg_effec_spread","px_improved_shrs","px_improved_avg_amt","px_improved_avg_secs","at_quote_shrs","at_quote_avg_secs","outside_quote_shrs","outside_quote_avg_amt","outside_quote_avg_sec","in_sp500","in_r1000","on_nyse","on_nasdaq","on_amex","mcaway_exec_shrs","net_pi_numerator","net_pi_mcaway","avg_quoted_spread_mcaway","effective_over_quoted_mcaway","eoq_wgt"
"9133","T","TCDRG","202212","THNQ","mkt_ordr","100-499",14,3218,0,3218,0,3218,0,0,0,0,0.1379,0.1382,2978,0.0148,0,100,0,140,0.2304,0,FALSE,FALSE,FALSE,FALSE,FALSE,3218,1181.84,0.367259167184587,14.5545183343692,0.949533312096308,46836.44
"9134","T","TCDRG","202212","THO","mkt_ordr","100-499",347,65930,0,65930,0,65930,0,0,0,0,0.0028,0.0556,63863,0.0648,0,1387,0,680,0.0294,0,FALSE,TRUE,TRUE,FALSE,FALSE,65930,411833.04,6.24651964204459,18.0530392840892,0.307981382663928,1190236.88
"9135","T","TCDRG","202212","THQ","mkt_ordr","100-499",331,71174,0,71174,0,71174,0,0,0,0,0.0193,0.0258,65400,0.0141,0,5333,0,441,0.0371,0,FALSE,FALSE,TRUE,FALSE,FALSE,71174,90577.89,1.27262609941833,5.12525219883665,0.503389862568249,364784.7
"9136","T","TCDRG","202212","THR","mkt_ordr","100-499",88,18236,0,18236,0,18236,0,0,0,0,0.0398,0.0403,18236,0.0175,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,18236,31913,1.75,7.53,0.535192563081009,137317.08
"9137","T","TCDRG","202212","THRD","mkt_ordr","100-499",331,67479,300,67179,0,67179,0,0,0,0,0.0258,0.0253,65708,0.01,0,1471,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,67179,65708,0.97810327632147,4.48620655264294,0.563950850303473,301378.87
"9138","T","TCDRG","202212","THRM","mkt_ordr","100-499",51,9065,0,9065,0,9065,0,0,0,0,0.0627,0.1128,9065,0.093,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,9065,84304.5,9.3,29.88,0.377510040160642,270862.2
"9139","T","TCDRG","202212","THRN","mkt_ordr","100-499",31,4976,0,4976,0,4976,0,0,0,0,0.0368,0.0407,4976,0.0141,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4976,7016.16,1.41,6.89,0.590711175616836,34284.64
"9140","T","TCDRG","202212","THRX","mkt_ordr","100-499",59,11298,0,11298,0,11298,0,0,0,0,0.0774,0.0972,10385,0.0208,0,576,0,337,0.0456,0,FALSE,FALSE,FALSE,TRUE,FALSE,11298,20064.08,1.7758966188706,13.2717932377412,0.732380306555643,149944.72
"9141","T","TCDRG","202212","THRY","mkt_ordr","100-499",100,20050,0,20050,0,20050,0,0,0,0,0.0021,0.0119,19275,0.0155,0,613,0,162,0.0111,0,FALSE,FALSE,FALSE,FALSE,FALSE,20050,29696.43,1.4811187032419,4.15223740648379,0.286592476177252,83252.36
"9142","T","TCDRG","202212","THS","mkt_ordr","100-499",69,12005,0,12005,0,12005,0,0,0,0,0.0197,0.0283,11993,0.0262,0,12,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,12005,31421.66,2.617381091212,8.06476218242399,0.350909293539689,96817.47
"9143","T","TCDRG","202212","THTX","mkt_ordr","100-499",75,14733,0,14733,0,14733,0,0,0,0,0.015,0.0182,12718,0.0042,0,1915,0,100,0.01,0,FALSE,FALSE,FALSE,FALSE,FALSE,14733,5241.56,0.355770040046155,2.53154008009231,0.718929956634791,37297.18
"9144","T","TCDRG","202212","THW","mkt_ordr","100-499",285,60877,0,60877,0,60877,0,0,0,0,0.0108,0.0167,53441,0.0091,0,7183,0,253,0.0202,0,FALSE,FALSE,FALSE,FALSE,FALSE,60877,48120.25,0.790450416413424,3.25090083282685,0.513703765779849,197905.09
"9145","T","TCDRG","202212","THWWW","mkt_ordr","100-499",11,1864,0,1464,400,1864,0,0,0,0,0.128,0.1324,874,0.0975,0,990,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1864,8521.5,4.57162017167382,22.3832403433476,0.591513998728739,41722.36
"9146","T","TCDRG","202212","THY","mkt_ordr","100-499",28,6962,0,6962,0,6962,0,0,0,0,0.0574,0.0646,6627,0.0161,0,235,0,100,0.0494,0,FALSE,FALSE,FALSE,FALSE,FALSE,6962,10175.47,1.46157282390118,9.38314564780236,0.688468477680831,65325.46
"9147","T","TCDRG","202212","TIG","mkt_ordr","100-499",56,11351,0,11351,0,11351,0,0,0,0,0.0034,0.007,11117,0.0061,0,234,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11351,6781.37,0.597424896484891,1.89484979296978,0.36942242208175,21508.44
"9148","T","TCDRG","202212","TIGO","mkt_ordr","100-499",47,10533,0,10533,0,10533,0,0,0,0,0.0216,0.0028,10417,0.0097,0,116,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,10533,10104.49,0.959317383461502,2.198634766923,0.127351756741235,23158.22
"9149","T","TCDRG","202212","TIGR","mkt_ordr","100-499",398,75619,100,75519,0,75519,0,0,0,0,6e-04,0.0039,72889,0.0032,0,2350,0,280,0.01,0,FALSE,FALSE,FALSE,TRUE,FALSE,75519,23044.48,0.305148108423046,1.00029621684609,0.389884509640214,75541.37
"9150","T","TCDRG","202212","TIL","mkt_ordr","100-499",259,53876,0,53876,0,53876,0,0,0,0,0.0048,0.0066,21541,0.0014,0,32260,0,75,0.0043,0,FALSE,FALSE,FALSE,FALSE,FALSE,53876,2983.49,0.0553769767614522,0.770753953522904,0.85630439776964,41525.14
"9151","T","TCDRG","202212","TILE","mkt_ordr","100-499",36,8335,0,8335,0,8335,0,0,0,0,1e-04,0.0044,8335,0.0082,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,8335,6834.7,0.82,2.08,0.211538461538462,17336.8
"9152","T","TCDRG","202212","TILL","mkt_ordr","100-499",30,5942,0,5942,0,5942,0,0,0,0,0.1958,0.209,5354,0.0095,0,588,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5942,5086.3,0.855991248737799,22.6119824974756,0.924288704112224,134360.4
"9153","T","TCDRG","202212","TILT","mkt_ordr","100-499",31,6376,0,6376,0,6376,0,0,0,0,-0.0097,0.0043,6005,0.0555,0,371,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6376,33327.75,5.22706242158093,10.8841248431619,0.0395070808352731,69397.18
"9154","T","TCDRG","202212","TIMB","mkt_ordr","100-499",107,23981,0,23981,0,23981,0,0,0,0,0.0069,0.0036,22822,0.0035,0,1159,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,23981,7987.7,0.333084525249156,1.02616905049831,0.350819389675788,24608.56
"9155","T","TCDRG","202212","TIME","mkt_ordr","100-499",1,370,0,370,0,370,0,0,0,0,-2e-04,0.0398,370,1e-04,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,370,3.7,0.01,4,0.995,1480
"9156","T","TCDRG","202212","TIOA","mkt_ordr","100-499",2,550,0,550,0,550,0,0,0,0,0.0144,0.0144,300,1e-04,0,250,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,550,3,0.00545454545454545,1.45090909090909,0.992481203007519,798
"9157","T","TCDRG","202212","TIOAU","mkt_ordr","100-499",1,100,0,100,0,100,0,0,0,0,0.06,0.06,0,0,0,100,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,100,0,0,6,1,600
"9158","T","TCDRG","202212","TIP","mkt_ordr","100-499",5790,1254724,0,1254724,0,1254724,0,0,0,0,9e-04,0.0013,1103474,0.0051,0,148948,0,2302,0.008,0,FALSE,FALSE,FALSE,FALSE,FALSE,1254724,560930.14,0.447054603243422,1.02410920648684,0.126939587278937,1284974.4
"9159","T","TCDRG","202212","TIPD","mkt_ordr","100-499",2,200,0,200,0,200,0,0,0,0,0.034,0.049,200,0.0055,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,200,110,0.55,6,0.816666666666667,1200
"9160","T","TCDRG","202212","TIPL","mkt_ordr","100-499",1,240,0,240,0,240,0,0,0,0,0.0291,0.0291,240,5e-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,240,12,0.05,3.01,0.966777408637874,722.4
"9161","T","TCDRG","202212","TIPT","mkt_ordr","100-499",87,18346,0,18346,0,18346,0,0,0,0,0.0372,0.0277,18116,0.0159,0,230,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,18346,28804.44,1.57006649950943,5.91013299901886,0.468686576166703,108427.3
"9162","T","TCDRG","202212","TIPX","mkt_ordr","100-499",729,181763,0,181763,0,181763,0,0,0,0,-2e-04,-6e-04,176294,0.0055,0,5469,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,181763,96961.7,0.53345125245512,1.00690250491024,-0.05958868878308,183017.62
"9163","T","TCDRG","202212","TIPZ","mkt_ordr","100-499",96,20523,0,20523,0,20523,0,0,0,0,0.0058,0.0065,20035,0.0261,0,488,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,20523,52291.35,2.54793889782196,5.74587779564391,0.113124577848276,117922.65
"9164","T","TCDRG","202212","TIRX","mkt_ordr","100-499",34,5855,0,5855,0,5855,0,0,0,0,0.156,0.1144,4823,0.0204,0,1032,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5855,9838.92,1.68043040136635,14.8008608027327,0.772928017665555,86659.04
"9165","T","TCDRG","202212","TISI","mkt_ordr","100-499",61,11413,0,11413,0,11413,0,0,0,0,0.0786,0.0572,10760,0.011,0,653,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,11413,11836,1.03706299833523,7.79412599667046,0.733886006262088,88954.36
"9166","T","TCDRG","202212","TITN","mkt_ordr","100-499",320,60241,0,60241,0,60241,0,0,0,0,0.0376,0.0642,58893,0.0495,0,1348,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,60241,291520.35,4.83923490645906,16.0984698129181,0.398795666582442,969787.92
"9167","T","TCDRG","202212","TIVC","mkt_ordr","100-499",16,3758,0,3758,0,3758,0,0,0,0,0.0119,0.0398,3308,0.0028,0,450,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3758,926.24,0.246471527408196,4.47294305481639,0.889794471162427,16809.32
"9168","T","TCDRG","202212","TIXT","mkt_ordr","100-499",59,11499,0,11499,0,11499,0,0,0,0,0.0173,0.0231,9957,0.0141,0,1239,0,303,0.0293,0,FALSE,FALSE,FALSE,FALSE,FALSE,11499,13151.58,1.14371510566136,4.59743021132272,0.502454609166409,52865.85
"9169","T","TCDRG","202212","TJX","mkt_ordr","100-499",2848,559153,0,559153,0,559153,0,0,0,0,0.0018,0.003,550766,0.0093,0,7936,0,451,0.0151,0,TRUE,TRUE,TRUE,FALSE,FALSE,559153,511531.37,0.914832559245859,2.12966511849172,0.14086721775885,1190808.64
"9170","T","TCDRG","202212","TK","mkt_ordr","100-499",119,27359,0,27359,0,27359,0,0,0,0,-5e-04,0.0027,27059,0.0039,0,300,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,27359,10553.01,0.385723527906722,1.04144705581344,0.259254657731123,28492.95
"9171","T","TCDRG","202212","TKAT","mkt_ordr","100-499",39,6936,0,6936,0,6936,0,0,0,0,0.0165,0.0162,6116,0.0011,0,820,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6936,672.76,0.0969953863898501,1.8139907727797,0.893058566950462,12581.84
"9172","T","TCDRG","202212","TKC","mkt_ordr","100-499",244,53887,0,53887,0,53887,0,0,0,0,-0.0012,0.0027,52426,0.0038,0,1461,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,53887,19921.88,0.36969732959712,1.00939465919424,0.26748705032334,54393.25
"9173","T","TCDRG","202212","TKLF","mkt_ordr","100-499",26,4448,0,4448,0,4448,0,0,0,0,0.0114,0.0197,4448,0.0061,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4448,2713.28,0.61,3.19,0.617554858934169,14189.12
"9174","T","TCDRG","202212","TKNO","mkt_ordr","100-499",6,1880,0,1880,0,1880,0,0,0,0,0.0698,0.1686,1880,0.0251,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1880,4718.8,2.51,21.88,0.770566727605119,41134.4
"9175","T","TCDRG","202212","TKR","mkt_ordr","100-499",149,29074,0,29074,0,29074,0,0,0,0,0.0559,0.0262,28216,0.0307,0,562,0,296,0.018,0,FALSE,TRUE,TRUE,FALSE,FALSE,29074,86090.32,2.96107587535255,8.5421517507051,0.306714288912479,248354.52
"9176","T","TCDRG","202212","TLF","mkt_ordr","100-499",8,1368,0,1368,0,1368,0,0,0,0,0.1766,0.181,1368,0.0316,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1368,4322.88,3.16,24.42,0.741195741195741,33406.56
"9177","T","TCDRG","202212","TLGA","mkt_ordr","100-499",2,300,0,300,0,300,0,0,0,0,0.0245,0.0245,300,0.0103,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,300,309,1.03,4.51,0.543237250554324,1353
"9178","T","TCDRG","202212","TLH","mkt_ordr","100-499",1442,308780,0,308780,0,308780,0,0,0,0,0.0195,0.0095,303240,0.0317,0,5388,0,152,0.0896,0,FALSE,FALSE,FALSE,FALSE,FALSE,308780,959908.88,3.10871455405143,7.16742910810286,0.132544038548775,2213158.76
"9179","T","TCDRG","202212","TLIS","mkt_ordr","100-499",21,3901,0,3901,0,3901,0,0,0,0,0.0146,0.0127,3118,8e-04,0,783,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3901,249.44,0.0639425788259421,1.39788515765188,0.908515261821149,5453.15
"9180","T","TCDRG","202212","TLK","mkt_ordr","100-499",404,88860,0,88860,0,88860,0,0,0,0,0.0083,0.0066,80325,0.0081,0,7909,0,626,0.0085,0,FALSE,FALSE,TRUE,FALSE,FALSE,88860,64531.15,0.726211456223273,2.11242291244655,0.312437436704191,187709.9
"9181","T","TCDRG","202212","TLRY","mkt_ordr","100-499",10702,2114192,195,2113997,0,2113997,0,0,0,0,-0.0013,5e-04,2101024,0.0048,0,12973,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2113997,1008491.52,0.477054376141499,1.004108752283,0.0497954030241418,2122682.89
"9182","T","TCDRG","202212","TLS","mkt_ordr","100-499",201,41337,0,41337,0,41337,0,0,0,0,0.0035,0.0068,39666,0.0055,0,1404,0,267,0.0066,0,FALSE,FALSE,FALSE,FALSE,FALSE,41337,21640.08,0.523503882720081,1.72700776544016,0.393744610538383,71389.32
"9183","T","TCDRG","202212","TLSA","mkt_ordr","100-499",28,5294,0,5294,0,5294,0,0,0,0,0.0164,0.0213,3330,9e-04,0,1851,0,113,0.0242,0,FALSE,FALSE,FALSE,FALSE,FALSE,5294,26.24,0.004956554590102,2.1399131091802,0.995367517897023,11328.7
"9184","T","TCDRG","202212","TLT","mkt_ordr","100-499",10850,2138912,0,2135817,3095,2138912,0,0,0,0,4e-04,0.0011,1868881,0.0052,0,265427,0,4604,0.0087,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,2138912,967812.64,0.452478942565192,1.01495788513038,0.10837888114527,2170905.6
"9185","T","TCDRG","202212","TLTD","mkt_ordr","100-499",43,10511,0,10511,0,10511,0,0,0,0,0.0067,0.0066,10511,0.0463,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,10511,48665.93,4.63,9.92,0.0665322580645161,104269.12
"9186","T","TCDRG","202212","TLTE","mkt_ordr","100-499",22,4780,0,4780,0,4780,0,0,0,0,-0.0013,0.0044,4780,0.0382,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4780,18259.6,3.82,8.08,0.0544554455445545,38622.4
"9187","T","TCDRG","202212","TLTW","mkt_ordr","100-499",117,19277,0,19277,0,19277,0,0,0,0,0.0219,0.0274,13851,0.007,0,5045,0,381,0.0147,0,FALSE,FALSE,FALSE,FALSE,FALSE,19277,9135.63,0.47391347201328,3.68782694402656,0.742984972339382,71090.24
"9188","T","TCDRG","202212","TLYS","mkt_ordr","100-499",74,14493,0,14493,0,14493,0,0,0,0,0.0225,0.0083,14493,0.0137,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,14493,19855.41,1.37,3.57,0.23249299719888,51740.01
"9189","T","TCDRG","202212","TM","mkt_ordr","100-499",520,91879,0,91879,0,91879,0,0,0,0,0.0088,0.0537,89748,0.0629,0,922,0,1209,0.0659,0,FALSE,FALSE,TRUE,FALSE,FALSE,91879,556547.61,6.05739733780298,17.484794675606,0.30712399542741,1606485.45
"9190","T","TCDRG","202212","TMAT","mkt_ordr","100-499",25,6225,0,6225,0,6225,0,0,0,0,0.0376,0.026,4983,0.0052,0,1242,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6225,2591.16,0.416250602409639,3.43250120481928,0.757465138351464,21367.32
"9191","T","TCDRG","202212","TMBR","mkt_ordr","100-499",129,26392,0,26392,0,26392,0,0,0,0,0.0188,0.0248,24899,0.0069,0,1493,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,26392,17180.31,0.650966580782055,3.78193316156411,0.655749293827905,99812.78
"9192","T","TCDRG","202212","TMC","mkt_ordr","100-499",179,36997,0,36997,0,36997,0,0,0,0,0.0031,0.0048,30477,0.0012,0,6520,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,36997,3657.24,0.0988523393788685,0.677704678757737,0.708273109283916,25073.04
"9193","T","TCDRG","202212","TMCI","mkt_ordr","100-499",35,6293,0,6293,0,6293,0,0,0,0,0.0519,0.0294,6293,0.0301,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6293,18941.93,3.01,8.96,0.328125,56385.28
"9194","T","TCDRG","202212","TMCWW","mkt_ordr","100-499",16,3422,0,3272,150,3422,0,0,0,0,0.0073,0.008,1920,3e-04,0,1044,0,458,0.0041,0,FALSE,FALSE,FALSE,FALSE,FALSE,3422,-130.18,-0.038042080654588,0.723915838690824,1.10510083802942,2477.24
"9195","T","TCDRG","202212","TMDI","mkt_ordr","100-499",125,30354,0,30354,0,30354,0,0,0,0,0.0085,0.0108,24677,0.0011,0,5677,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,30354,2714.47,0.0894270936285168,1.25885418725703,0.857923031064665,38211.26
"9196","T","TCDRG","202212","TMDV","mkt_ordr","100-499",7,1527,0,1527,0,1527,0,0,0,0,0.115,0.1003,1153,0.001,0,374,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1527,115.3,0.0755075311067453,10.1810150622135,0.985166993537415,15546.41
"9197","T","TCDRG","202212","TMDX","mkt_ordr","100-499",269,50370,0,50370,0,50370,0,0,0,0,0.056,0.0766,48936,0.0975,0,1037,0,397,0.0279,0,FALSE,FALSE,FALSE,FALSE,FALSE,50370,476018.37,9.45043418701608,26.5608683740322,0.288394185466051,1337870.94
"9198","T","TCDRG","202212","TME","mkt_ordr","100-499",1366,270497,0,270497,0,270497,0,0,0,0,0.0027,0.0028,268367,0.0036,0,2030,0,100,0.01,0,FALSE,FALSE,FALSE,FALSE,FALSE,270497,96512.12,0.356795528231367,0.993591056462733,0.281806079250374,268763.4
"9199","T","TCDRG","202212","TMF","mkt_ordr","100-499",5627,1075199,0,1075199,0,1075199,0,0,0,0,0.0021,0.0037,922754,0.0037,0,152145,0,300,0.01,0,FALSE,FALSE,FALSE,FALSE,FALSE,1075199,341118.98,0.317261251173039,1.00452250234608,0.368334207681619,1080061.59
"9200","T","TCDRG","202212","TMFC","mkt_ordr","100-499",143,29666,0,29666,0,29666,0,0,0,0,0.0019,0.0087,29354,0.0444,0,243,0,69,0.04,0,FALSE,FALSE,FALSE,FALSE,FALSE,29666,130055.76,4.38400053933796,9.63800107867593,0.0902676802895234,285920.94
"9201","T","TCDRG","202212","TMFE","mkt_ordr","100-499",16,2729,0,2729,0,2729,0,0,0,0,0.0209,0.0361,2079,0.0179,0,650,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2729,3721.41,1.36365335287651,6.33730670575302,0.569642620692925,17294.51
"9202","T","TCDRG","202212","TMFG","mkt_ordr","100-499",33,6720,0,6720,0,6720,0,0,0,0,0.0322,0.0217,6006,0.0304,0,713,0,1,0.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,6720,18256.24,2.71670238095238,7.60340476190476,0.28539845871054,51094.88
"9203","T","TCDRG","202212","TMFM","mkt_ordr","100-499",23,4949,0,4949,0,4949,0,0,0,0,0.0345,0.062,2151,0.0034,0,2699,0,99,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,4949,434.34,0.0877631844817135,6.37552636896343,0.972468725120815,31552.48
"9204","T","TCDRG","202212","TMFS","mkt_ordr","100-499",34,6910,0,6910,0,6910,0,0,0,0,0.0357,0.0518,6910,0.0503,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6910,34757.3,5.03,15.24,0.33989501312336,105308.4
"9205","T","TCDRG","202212","TMFX","mkt_ordr","100-499",24,5461,0,5461,0,5461,0,0,0,0,0.0265,0.0423,3558,0.0039,0,1845,0,58,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,5461,1213.62,0.222234023072697,4.67446804614539,0.904915801807244,25527.27
"9206","T","TCDRG","202212","TMHC","mkt_ordr","100-499",101,21430,220,21210,0,21210,0,0,0,0,0.0151,0.0062,21210,0.013,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,21210,27573,1.3,3.22,0.192546583850932,68296.2
"9207","T","TCDRG","202212","TMKR","mkt_ordr","100-499",1,130,0,130,0,130,0,0,0,0,0.079,0.079,130,0.0105,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,130,136.5,1.05,10,0.79,1300
"9208","T","TCDRG","202212","TMKRU","mkt_ordr","100-499",22,3150,0,3150,0,3150,0,0,0,0,0.2961,0.4107,2826,0.0158,0,300,0,24,0.14,0,FALSE,FALSE,FALSE,FALSE,FALSE,3150,4129.08,1.31081904761905,43.6916380952381,0.939996800085099,137628.66
"9209","T","TCDRG","202212","TMKRW","mkt_ordr","100-499",3,630,0,630,0,630,0,0,0,0,0.0362,0.0362,0,0,0,630,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,630,0,0,3.62,1,2280.6
"9210","T","TCDRG","202212","TMO","mkt_ordr","100-499",755,134738,259,134479,0,134479,0,0,0,0,0.0877,0.1019,132758,0.2117,0,962,0,759,0.1839,0,TRUE,TRUE,TRUE,FALSE,FALSE,134479,2796528.85,20.7952829066248,51.7805658132497,0.196791978611261,6963398.71
"9211","T","TCDRG","202212","TMP","mkt_ordr","100-499",10,1839,0,1839,0,1839,0,0,0,0,0.0429,0.098,1839,0.1687,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1839,31023.93,16.87,43.54,0.22508038585209,80070.06
"9212","T","TCDRG","202212","TMPO","mkt_ordr","100-499",161,38167,150,38017,0,38017,0,0,0,0,0.0473,0.0523,24292,0.0083,0,13631,0,94,1e-04,0,FALSE,FALSE,FALSE,FALSE,FALSE,38017,20161.42,0.530326432911592,6.29065286582318,0.831392243627738,239151.75
"9213","T","TCDRG","202212","TMPOW","mkt_ordr","100-499",3,650,0,650,0,650,0,0,0,0,0.0025,0.0095,399,1e-04,0,150,0,101,0.0021,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,650,-17.22,-0.0264923076923077,0.897015384615385,1.05906767742599,583.06
"9214","T","TCDRG","202212","TMQ","mkt_ordr","100-499",77,15365,0,15365,0,15365,0,0,0,0,0.0044,0.0049,14865,7e-04,0,500,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,15365,1040.55,0.0677220956719818,0.625444191343964,0.783443202097826,9609.95
"9215","T","TCDRG","202212","TMST","mkt_ordr","100-499",124,23940,0,23940,0,23940,0,0,0,0,-0.0118,0.0123,23540,0.0128,0,400,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,23940,30131.2,1.25861319966583,3.74722639933166,0.328242777169636,89708.6
"9216","T","TCDRG","202212","TMUS","mkt_ordr","100-499",1573,282840,100,282740,0,282740,0,0,0,0,-0.0031,0.0062,276442,0.0195,0,5577,0,721,0.012,0,FALSE,TRUE,TRUE,FALSE,FALSE,282740,538196.7,1.90350392586829,4.42700785173658,0.140049446661088,1251692.2
"9217","T","TCDRG","202212","TMV","mkt_ordr","100-499",734,135282,0,135282,0,135282,0,0,0,0,0.0227,0.0372,130911,0.05,0,3948,0,423,0.0175,0,FALSE,FALSE,FALSE,FALSE,FALSE,135282,653814.75,4.83297667095401,13.385953341908,0.277903254626895,1810878.54
"9218","T","TCDRG","202212","TNA","mkt_ordr","100-499",11786,2281696,0,2281096,500,2281596,0,0,0,0,2e-04,0.0016,2209812,0.0049,0,66851,0,4933,0.0073,0,FALSE,FALSE,FALSE,FALSE,FALSE,2281596,1079206.79,0.473005207758078,1.10601041551616,0.144664098778248,2523468.94
"9219","T","TCDRG","202212","TNC","mkt_ordr","100-499",23,3868,0,3868,0,3868,0,0,0,0,-0.0441,0.0892,3868,0.0777,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,3868,30054.36,7.77,24.46,0.364677023712183,94611.28
"9220","T","TCDRG","202212","TNDM","mkt_ordr","100-499",296,57039,0,57039,0,57039,0,0,0,0,0.0403,0.031,55403,0.0273,0,1078,0,558,0.0348,0,FALSE,FALSE,FALSE,TRUE,FALSE,57039,149308.35,2.61765371061905,8.3353074212381,0.37191189758656,475437.6
"9221","T","TCDRG","202212","TNET","mkt_ordr","100-499",61,11538,200,11338,0,11338,0,0,0,0,0.0546,0.0316,11338,0.0486,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,11338,55102.68,4.86,12.88,0.245341614906832,146033.44
"9222","T","TCDRG","202212","TNGX","mkt_ordr","100-499",42,7725,0,7725,0,7725,0,0,0,0,0.0765,0.0393,7425,0.0139,0,300,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7725,10320.75,1.33601941747573,6.60203883495146,0.595270657784444,51000.75
"9223","T","TCDRG","202212","TNK","mkt_ordr","100-499",474,88255,0,88255,0,88255,0,0,0,0,0.0228,0.0276,86046,0.0337,0,1850,0,359,0.0224,0,FALSE,FALSE,TRUE,FALSE,FALSE,88255,289170.86,3.27653798651634,9.31307597303269,0.296357509376275,821925.52
"9224","T","TCDRG","202212","TNL","mkt_ordr","100-499",192,42878,0,42878,0,42878,0,0,0,0,-0.0061,0.01,42051,0.0186,0,751,0,76,0.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,42878,78062.86,1.82058071738421,4.64116143476841,0.215463308927089,199003.72
"9225","T","TCDRG","202212","TNON","mkt_ordr","100-499",8,1259,0,1259,0,1259,0,0,0,0,-0.0054,0.0224,1184,0.0055,0,75,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1259,651.2,0.517235901509134,3.27447180301827,0.684079795078786,4122.56
"9226","T","TCDRG","202212","TNP","mkt_ordr","100-499",171,33240,0,33240,0,33240,0,0,0,0,0.015,0.0217,31641,0.0151,0,1599,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,33240,47777.91,1.4373619133574,5.0447238267148,0.430152387829154,167686.62
